Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ONE SHENTON,"2,550,000","1,539.25","1,657",23-Oct,SHENTON WAY,Resale,Strata,143,"17,832",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
THE CLIFT,"1,050,000",527.44,"1,991",23-Oct,MCCALLUM STREET,Resale,Strata,49,"21,429",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
THE CLIFT,"1,568,000",775.01,"2,023",23-Oct,MCCALLUM STREET,Resale,Strata,72,"21,778",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
ONE SHENTON,"1,880,000","1,097.93","1,712",23-Oct,SHENTON WAY,Resale,Strata,102,"18,431",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
V ON SHENTON,"1,370,000",505.91,"2,708",23-Oct,SHENTON WAY,Resale,Strata,47,"29,149",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,46 to 50
MARINA BAY RESIDENCES,"6,900,000","2,368.08","2,914",23-Oct,MARINA BOULEVARD,Resale,Strata,220,"31,364",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
THE SAIL @ MARINA BAY,"1,170,000",592.02,"1,976",23-Oct,MARINA BOULEVARD,Resale,Strata,55,"21,273",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,51 to 55
THE SAIL @ MARINA BAY,"1,200,000",656.6,"1,828",23-Oct,MARINA BOULEVARD,Resale,Strata,61,"19,672",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
THE SAIL @ MARINA BAY,"2,270,000","1,313.21","1,729",23-Oct,MARINA BOULEVARD,Resale,Strata,122,"18,607",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
THE SAIL @ MARINA BAY,"1,780,000",861.12,"2,067",23-Oct,MARINA BOULEVARD,Resale,Strata,80,"22,250",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
EMERALD GARDEN,"2,100,000",936.47,"2,242",23-Oct,CLUB STREET,Resale,Strata,87,"24,138",-,Condominium,1,999 yrs lease commencing from 1827,01,Rest of Central Region,06 to 10
MARINA BAY RESIDENCES,"2,360,000","1,054.87","2,237",23-Oct,MARINA BOULEVARD,Resale,Strata,98,"24,082",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
MARINA BAY SUITES,"3,150,000","1,614.60","1,951",23-Sep,CENTRAL BOULEVARD,Resale,Strata,150,"21,000",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,36 to 40
THE SAIL @ MARINA BAY,"2,185,000","1,259.39","1,735",23-Sep,MARINA BOULEVARD,Resale,Strata,117,"18,675",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,06 to 10
THE CLIFT,"1,620,000",775.01,"2,090",23-Sep,MCCALLUM STREET,Resale,Strata,72,"22,500",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,26 to 30
THE CLIFT,"1,130,000",548.96,"2,058",23-Sep,MCCALLUM STREET,Resale,Strata,51,"22,157",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,185,000",667.37,"1,776",23-Sep,MARINA BOULEVARD,Resale,Strata,62,"19,113",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
ONE SHENTON,"1,890,000","1,097.93","1,721",23-Sep,SHENTON WAY,Resale,Strata,102,"18,529",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
THE SAIL @ MARINA BAY,"4,300,000","2,174.33","1,978",23-Sep,MARINA BOULEVARD,Resale,Strata,202,"21,287",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,51 to 55
THE SAIL @ MARINA BAY,"1,720,000",882.65,"1,949",23-Sep,MARINA BOULEVARD,Resale,Strata,82,"20,976",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
V ON SHENTON,"2,680,000","1,205.57","2,223",23-Sep,SHENTON WAY,Resale,Strata,112,"23,929",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,36 to 40
ROBINSON SUITES,"1,450,000",613.55,"2,363",23-Sep,ROBINSON ROAD,Resale,Strata,57,"25,439",-,Apartment,1,Freehold,01,Core Central Region,21 to 25
RIVERWALK APARTMENTS,"2,580,000","1,614.60","1,598",23-Sep,UPPER CIRCULAR ROAD,Resale,Strata,150,"17,200",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,600,000",861.12,"1,858",23-Aug,MARINA BOULEVARD,Resale,Strata,80,"20,000",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
THE SAIL @ MARINA BAY,"1,235,000",678.13,"1,821",23-Aug,MARINA BOULEVARD,Resale,Strata,63,"19,603",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,26 to 30
V ON SHENTON,"2,300,000","1,205.57","1,908",23-Aug,SHENTON WAY,Resale,Strata,112,"20,536",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,46 to 50
THE SAIL @ MARINA BAY,"1,170,000",613.55,"1,907",23-Aug,MARINA BOULEVARD,Resale,Strata,57,"20,526",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
MARINA BAY RESIDENCES,"6,100,000","1,980.58","3,080",23-Jul,MARINA BOULEVARD,Resale,Strata,184,"33,152",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,370,000",613.55,"2,233",23-Jul,MARINA BOULEVARD,Resale,Strata,57,"24,035",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
MARINA BAY RESIDENCES,"1,770,000",731.95,"2,418",23-Jul,MARINA BOULEVARD,Resale,Strata,68,"26,029",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,46 to 50
THE SAIL @ MARINA BAY,"3,100,000","1,646.89","1,882",23-Jul,MARINA BOULEVARD,Resale,Strata,153,"20,261",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"2,626,000","1,162.51","2,259",23-Jul,MARINA WAY,Resale,Strata,108,"24,315",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"1,620,000",742.72,"2,181",23-Jul,MARINA WAY,Resale,Strata,69,"23,478",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"2,150,000",936.47,"2,296",23-Jul,MARINA BOULEVARD,Resale,Strata,87,"24,713",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
ONE SHENTON,"1,210,000",581.26,"2,082",23-Jul,SHENTON WAY,Resale,Strata,54,"22,407",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
THE SAIL @ MARINA BAY,"1,663,888",882.65,"1,885",23-Jul,MARINA BOULEVARD,Resale,Strata,82,"20,291",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,66 to 70
THE SAIL @ MARINA BAY,"2,430,000","1,313.21","1,850",23-Jul,MARINA BOULEVARD,Resale,Strata,122,"19,918",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
THE SAIL @ MARINA BAY,"1,150,000",667.37,"1,723",23-Jul,MARINA BOULEVARD,Resale,Strata,62,"18,548",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,700,000",893.41,"1,903",23-Jun,MARINA BOULEVARD,Resale,Strata,83,"20,482",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
THE CLIFT,"1,058,000",548.96,"1,927",23-Jun,MCCALLUM STREET,Resale,Strata,51,"20,745",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,21 to 25
ONE SHENTON,"1,208,000",581.26,"2,078",23-Jun,SHENTON WAY,Resale,Strata,54,"22,370",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
THE CLIFT,"1,480,000",775.01,"1,910",23-Jun,MCCALLUM STREET,Resale,Strata,72,"20,556",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"3,850,000","1,711.48","2,250",23-Jun,MARINA BOULEVARD,Resale,Strata,159,"24,214",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,550,000",861.12,"1,800",23-Jun,MARINA BOULEVARD,Resale,Strata,80,"19,375",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,21 to 25
THE CLIFT,"1,035,000",495.14,"2,090",23-Jun,MCCALLUM STREET,Resale,Strata,46,"22,500",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
RIVERWALK APARTMENTS,"1,605,200",818.06,"1,962",23-Jun,UPPER CIRCULAR ROAD,Resale,Strata,76,"21,121",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,06 to 10
MARINA BAY SUITES,"3,900,000","2,066.69","1,887",23-Jun,CENTRAL BOULEVARD,Resale,Strata,192,"20,313",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,16 to 20
MARINA BAY RESIDENCES,"3,780,000","1,636.13","2,310",23-Jun,MARINA BOULEVARD,Resale,Strata,152,"24,868",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,06 to 10
MARINA BAY RESIDENCES,"2,400,000","1,054.87","2,275",23-Jun,MARINA BOULEVARD,Resale,Strata,98,"24,490",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,160,000",624.31,"1,858",23-Jun,MARINA BOULEVARD,Resale,Strata,58,"20,000",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
MARINA ONE RESIDENCES,"1,588,888",710.42,"2,237",23-Jun,MARINA WAY,Resale,Strata,66,"24,074",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
RIVERWALK APARTMENTS,"2,380,000","1,614.60","1,474",23-Jun,UPPER CIRCULAR ROAD,Resale,Strata,150,"15,867",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,16 to 20
