Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
COMMONWEALTH TOWERS,"975,000",462.85,"2,107",24-Jan,COMMONWEALTH AVENUE,Resale,Strata,43,"22,674",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
THE LANDMARK,"1,989,742",678.13,"2,934",24-Jan,CHIN SWEE ROAD,New Sale,Strata,63,"31,583",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"1,420,000",656.6,"2,163",24-Jan,STIRLING ROAD,Resale,Strata,61,"23,279",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"2,010,000",947.23,"2,122",24-Jan,SILAT AVENUE,Sub Sale,Strata,88,"22,841",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
THE LANDMARK,"1,960,933",678.13,"2,892",24-Jan,CHIN SWEE ROAD,New Sale,Strata,63,"31,126",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
QUEENS,"2,045,000","1,184.04","1,727",24-Jan,STIRLING ROAD,Resale,Strata,110,"18,591",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,31 to 35
MARGARET VILLE,"1,805,000",914.94,"1,973",24-Jan,MARGARET DRIVE,Resale,Strata,85,"21,235",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
ALEXIS,"800,000",398.27,"2,009",24-Jan,ALEXANDRA ROAD,Resale,Strata,37,"21,622",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,388,000",635.08,"2,186",24-Jan,STIRLING ROAD,Resale,Strata,59,"23,525",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
ASCENTIA SKY,"4,700,000","3,089.27","1,521",24-Jan,ALEXANDRA VIEW,Resale,Strata,287,"16,376",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,21 to 25
ASCENTIA SKY,"1,920,000",958,"2,004",24-Jan,ALEXANDRA VIEW,Resale,Strata,89,"21,573",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
MARGARET VILLE,"2,510,000","1,184.04","2,120",24-Jan,MARGARET DRIVE,Resale,Strata,110,"22,818",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
THE LANDMARK,"2,726,888","1,076.40","2,533",24-Jan,CHIN SWEE ROAD,New Sale,Strata,100,"27,269",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE LANDMARK,"2,778,888","1,140.98","2,436",23-Dec,CHIN SWEE ROAD,New Sale,Strata,106,"26,216",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
THE LANDMARK,"2,868,480","1,076.40","2,665",23-Dec,CHIN SWEE ROAD,New Sale,Strata,100,"28,685",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
THE LANDMARK,"3,314,880","1,140.98","2,905",23-Dec,CHIN SWEE ROAD,New Sale,Strata,106,"31,272",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,36 to 40
STIRLING RESIDENCES,"1,748,000",764.24,"2,287",23-Dec,STIRLING ROAD,Resale,Strata,71,"24,620",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
QUEENS PEAK,"1,600,000",807.3,"1,982",23-Dec,DUNDEE ROAD,Resale,Strata,75,"21,333",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
STIRLING RESIDENCES,"1,448,000",656.6,"2,205",23-Dec,STIRLING ROAD,Resale,Strata,61,"23,738",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,480,000",656.6,"2,254",23-Dec,STIRLING ROAD,Resale,Strata,61,"24,262",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,935,000",678.13,"2,853",23-Dec,CHIN SWEE ROAD,New Sale,Strata,63,"30,714",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,36 to 40
QUEENS PEAK,"1,595,000",807.3,"1,976",23-Dec,DUNDEE ROAD,Resale,Strata,75,"21,267",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
QUEENS PEAK,"970,000",441.32,"2,198",23-Dec,DUNDEE ROAD,Resale,Strata,41,"23,659",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,06 to 10
ALEXIS,"820,000",527.44,"1,555",23-Dec,ALEXANDRA ROAD,Resale,Strata,49,"16,735",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
MARGARET VILLE,"2,588,000","1,184.04","2,186",23-Dec,MARGARET DRIVE,Resale,Strata,110,"23,527",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THE LANDMARK,"1,436,608",495.14,"2,901",23-Dec,CHIN SWEE ROAD,New Sale,Strata,46,"31,231",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
EMERALD PARK,"1,500,000",947.23,"1,584",23-Dec,INDUS ROAD,Resale,Strata,88,"17,045",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,440,000",624.31,"2,307",23-Dec,STIRLING ROAD,Resale,Strata,58,"24,828",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
QUEENS,"1,530,000",914.94,"1,672",23-Dec,STIRLING ROAD,Resale,Strata,85,"18,000",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"3,950,000","1,668.42","2,368",23-Dec,SILAT AVENUE,Sub Sale,Strata,155,"25,484",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,56 to 60
AVENUE SOUTH RESIDENCE,"1,460,000",731.95,"1,995",23-Dec,SILAT AVENUE,Sub Sale,Strata,68,"21,471",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,404,000",656.6,"2,138",23-Dec,SILAT AVENUE,Sub Sale,Strata,61,"23,016",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"995,000",441.32,"2,255",23-Dec,COMMONWEALTH AVENUE,Resale,Strata,41,"24,268",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
COMMONWEALTH TOWERS,"1,020,000",473.62,"2,154",23-Dec,COMMONWEALTH AVENUE,Resale,Strata,44,"23,182",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
COMMONWEALTH TOWERS,"950,000",441.32,"2,153",23-Dec,COMMONWEALTH AVENUE,Resale,Strata,41,"23,171",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"1,050,000",495.14,"2,121",23-Dec,SILAT AVENUE,Sub Sale,Strata,46,"22,826",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"2,785,000","1,302.44","2,138",23-Dec,COMMONWEALTH AVENUE,Resale,Strata,121,"23,017",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
THE LANDMARK,"1,891,780",678.13,"2,790",23-Dec,CHIN SWEE ROAD,New Sale,Strata,63,"30,028",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
ARTRA,"2,950,000","1,227.10","2,404",23-Dec,ALEXANDRA VIEW,Sub Sale,Strata,114,"25,877",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,36 to 40
COMMONWEALTH TOWERS,"975,000",462.85,"2,107",23-Dec,COMMONWEALTH AVENUE,Resale,Strata,43,"22,674",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
QUEENS,"1,960,000","1,194.80","1,640",23-Dec,STIRLING ROAD,Resale,Strata,111,"17,658",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,06 to 10
THE LANDMARK,"1,412,601",495.14,"2,853",23-Dec,CHIN SWEE ROAD,New Sale,Strata,46,"30,709",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,36 to 40
COMMONWEALTH TOWERS,"2,280,000","1,076.40","2,118",23-Dec,COMMONWEALTH AVENUE,Resale,Strata,100,"22,800",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,560,000",688.9,"2,264",23-Dec,STIRLING ROAD,Resale,Strata,64,"24,375",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
MERAPRIME,"1,808,000",839.59,"2,153",23-Dec,JALAN BUKIT HO SWEE,Resale,Strata,78,"23,179",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"1,638,000",807.3,"2,029",23-Dec,SILAT AVENUE,Sub Sale,Strata,75,"21,840",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
ASCENTIA SKY,"2,710,000","1,474.67","1,838",23-Dec,ALEXANDRA VIEW,Resale,Strata,137,"19,781",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
THE REGENCY AT TIONG BAHRU,"3,000,000","1,270.15","2,362",23-Dec,CHAY YAN STREET,Resale,Strata,118,"25,424",-,Condominium,1,Freehold,03,Rest of Central Region,16 to 20
THE LANDMARK,"2,009,000",764.24,"2,629",23-Dec,CHIN SWEE ROAD,New Sale,Strata,71,"28,296",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,430,847",495.14,"2,890",23-Dec,CHIN SWEE ROAD,New Sale,Strata,46,"31,105",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,36 to 40
ARTRA,"1,780,000",785.77,"2,265",23-Dec,ALEXANDRA VIEW,Sub Sale,Strata,73,"24,384",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,720,000",764.24,"2,251",23-Dec,STIRLING ROAD,Resale,Strata,71,"24,225",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
ALEXIS,"750,000",398.27,"1,883",23-Dec,ALEXANDRA ROAD,Resale,Strata,37,"20,270",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
PRINCIPAL GARDEN,"2,840,000","1,237.86","2,294",23-Dec,PRINCE CHARLES CRESCENT,Resale,Strata,115,"24,696",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,388,000",656.6,"2,114",23-Dec,SILAT AVENUE,Sub Sale,Strata,61,"22,754",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
ALEX RESIDENCES,"1,400,000",656.6,"2,132",23-Dec,ALEXANDRA VIEW,Resale,Strata,61,"22,951",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"1,120,000",473.62,"2,365",23-Dec,SILAT AVENUE,Sub Sale,Strata,44,"25,455",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
PRINCIPAL GARDEN,"1,900,000",861.12,"2,206",23-Dec,PRINCE CHARLES CRESCENT,Resale,Strata,80,"23,750",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,11 to 15
QUEENS PEAK,"2,420,000",,"2,294",23-Dec,DUNDEE ROAD,Resale,Strata,98,"24,694",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,36 to 40
ENG HOON MANSIONS,"2,180,000","1,420.85","1,534",23-Dec,ENG HOON STREET,Resale,Strata,132,"16,515",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
THE LANDMARK,"1,414,195",495.14,"2,856",23-Dec,CHIN SWEE ROAD,New Sale,Strata,46,"30,743",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
MARGARET VILLE,"1,560,000",699.66,"2,230",23-Dec,MARGARET DRIVE,Resale,Strata,65,"24,000",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"1,240,000",527.44,"2,351",23-Dec,SILAT AVENUE,Sub Sale,Strata,49,"25,306",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
ARTRA,"2,850,000","1,227.10","2,323",23-Dec,ALEXANDRA VIEW,Sub Sale,Strata,114,"25,000",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"2,105,000",893.41,"2,356",23-Dec,STIRLING ROAD,Resale,Strata,83,"25,361",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
QUEENS PEAK,"980,000",430.56,"2,276",23-Dec,DUNDEE ROAD,Resale,Strata,40,"24,500",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
THE LANDMARK,"1,839,888",764.24,"2,407",23-Dec,CHIN SWEE ROAD,New Sale,Strata,71,"25,914",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
ECHELON,"1,060,000",452.09,"2,345",23-Dec,ALEXANDRA VIEW,Resale,Strata,42,"25,238",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,36 to 40
ECHELON,"1,715,000",731.95,"2,343",23-Dec,ALEXANDRA VIEW,Resale,Strata,68,"25,221",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,36 to 40
TANGLIN VIEW,"1,850,000","1,151.75","1,606",23-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,107,"17,290",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
THE CREST,"1,600,000",861.12,"1,858",23-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,80,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"1,400,000",785.77,"1,782",23-Nov,ALEXANDRA VIEW,Resale,Strata,73,"19,178",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,26 to 30
PRINCIPAL GARDEN,"1,020,000",495.14,"2,060",23-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,46,"22,174",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
RIVER PLACE,"1,310,000",796.54,"1,645",23-Nov,HAVELOCK ROAD,Resale,Strata,74,"17,703",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
ONE PEARL BANK,"1,900,000",699.66,"2,716",23-Nov,PEARL BANK,Sub Sale,Strata,65,"29,231",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
ALEX RESIDENCES,"1,355,000",656.6,"2,064",23-Nov,ALEXANDRA VIEW,Resale,Strata,61,"22,213",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
THE LANDMARK,"2,034,876",764.24,"2,663",23-Nov,CHIN SWEE ROAD,New Sale,Strata,71,"28,660",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
ONE PEARL BANK,"1,750,000",699.66,"2,501",23-Nov,PEARL BANK,Sub Sale,Strata,65,"26,923",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,11 to 15
ALEX RESIDENCES,"1,415,000",656.6,"2,155",23-Nov,ALEXANDRA VIEW,Resale,Strata,61,"23,197",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
ASCENTIA SKY,"2,475,000","1,474.67","1,678",23-Nov,ALEXANDRA VIEW,Resale,Strata,137,"18,066",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,11 to 15
ALEXIS,"1,285,000",753.48,"1,705",23-Nov,ALEXANDRA ROAD,Resale,Strata,70,"18,357",-,Apartment,1,Freehold,03,Rest of Central Region,06 to 10
RIVER PLACE,"1,500,000",818.06,"1,834",23-Nov,HAVELOCK ROAD,Resale,Strata,76,"19,737",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,238,000",505.91,"2,447",23-Nov,STIRLING ROAD,Resale,Strata,47,"26,340",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
COMMONWEALTH TOWERS,"1,480,000",688.9,"2,148",23-Nov,COMMONWEALTH AVENUE,Resale,Strata,64,"23,125",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
MARGARET VILLE,"2,530,000","1,184.04","2,137",23-Nov,MARGARET DRIVE,Resale,Strata,110,"23,000",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
QUEENS PEAK,"950,000",430.56,"2,206",23-Nov,DUNDEE ROAD,Resale,Strata,40,"23,750",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
MERAPRIME,"2,300,000","1,119.46","2,055",23-Nov,JALAN BUKIT HO SWEE,Resale,Strata,104,"22,115",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,21 to 25
RIVER PLACE,"1,685,000","1,033.34","1,631",23-Nov,HAVELOCK ROAD,Resale,Strata,96,"17,552",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
THE LANDMARK,"2,481,888","1,076.40","2,306",23-Nov,CHIN SWEE ROAD,New Sale,Strata,100,"24,819",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,06 to 10
THE LANDMARK,"1,449,600",495.14,"2,928",23-Nov,CHIN SWEE ROAD,New Sale,Strata,46,"31,513",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE LANDMARK,"2,634,888","1,076.40","2,448",23-Nov,CHIN SWEE ROAD,New Sale,Strata,100,"26,349",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
ECHELON,"1,700,000",731.95,"2,323",23-Nov,ALEXANDRA VIEW,Resale,Strata,68,"25,000",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,31 to 35
ALEX RESIDENCES,"918,000",473.62,"1,938",23-Nov,ALEXANDRA VIEW,Resale,Strata,44,"20,864",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
THE ANCHORAGE,"2,150,000","1,205.57","1,783",23-Nov,ALEXANDRA ROAD,Resale,Strata,112,"19,196",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,460,000",635.08,"2,299",23-Nov,STIRLING ROAD,Resale,Strata,59,"24,746",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
HIGHLINE RESIDENCES,"1,980,000",904.18,"2,190",23-Nov,KIM TIAN ROAD,Resale,Strata,84,"23,571",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
ECHELON,"938,000",452.09,"2,075",23-Nov,ALEXANDRA VIEW,Resale,Strata,42,"22,333",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
ONE PEARL BANK,"1,140,000",430.56,"2,648",23-Nov,PEARL BANK,Sub Sale,Strata,40,"28,500",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"3,060,000","1,345.50","2,274",23-Nov,STIRLING ROAD,Resale,Strata,125,"24,480",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
ALESSANDREA,"1,800,000","1,001.05","1,798",23-Nov,ALEXANDRA ROAD,Resale,Strata,93,"19,355",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,681,888",731.95,"2,298",23-Nov,SILAT AVENUE,Sub Sale,Strata,68,"24,734",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
THE LANDMARK,"1,904,888",678.13,"2,809",23-Nov,CHIN SWEE ROAD,New Sale,Strata,63,"30,236",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
TANGLIN VIEW,"1,875,000","1,140.98","1,643",23-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,106,"17,689",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
RIVER PLACE,"2,070,000","1,259.39","1,644",23-Nov,HAVELOCK ROAD,Resale,Strata,117,"17,692",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,050,000",441.32,"2,379",23-Nov,STIRLING ROAD,Resale,Strata,41,"25,610",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
ALEX RESIDENCES,"945,000",473.62,"1,995",23-Nov,ALEXANDRA VIEW,Resale,Strata,44,"21,477",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
RIVER PLACE,"1,540,000",968.76,"1,590",23-Nov,HAVELOCK ROAD,Resale,Strata,90,"17,111",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,400,000",656.6,"2,132",23-Nov,STIRLING ROAD,Resale,Strata,61,"22,951",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,440,000",635.08,"2,267",23-Nov,STIRLING ROAD,Resale,Strata,59,"24,407",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THE ANCHORAGE,"3,580,000","1,797.59","1,992",23-Nov,ALEXANDRA ROAD,Resale,Strata,167,"21,437",-,Condominium,1,Freehold,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,460,000",635.08,"2,299",23-Nov,STIRLING ROAD,Resale,Strata,59,"24,746",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
COMMONWEALTH TOWERS,"890,000",452.09,"1,969",23-Nov,COMMONWEALTH AVENUE,Resale,Strata,42,"21,190",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
ALEX RESIDENCES,"1,527,000",678.13,"2,252",23-Nov,ALEXANDRA VIEW,Resale,Strata,63,"24,238",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
THE LANDMARK,"1,916,888",678.13,"2,827",23-Nov,CHIN SWEE ROAD,New Sale,Strata,63,"30,427",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE LANDMARK,"2,851,130","1,076.40","2,649",23-Nov,CHIN SWEE ROAD,New Sale,Strata,100,"28,511",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
THE CREST,"2,450,000","1,280.92","1,913",23-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,119,"20,588",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"1,615,000",699.66,"2,308",23-Nov,COMMONWEALTH AVENUE,Resale,Strata,65,"24,846",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
QUEENS,"1,987,888","1,194.80","1,664",23-Nov,STIRLING ROAD,Resale,Strata,111,"17,909",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,21 to 25
ASCENTIA SKY,"3,300,000","1,851.41","1,782",23-Nov,ALEXANDRA VIEW,Resale,Strata,172,"19,186",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,26 to 30
PRINCIPAL GARDEN,"1,560,000",764.24,"2,041",23-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,71,"21,972",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,01 to 05
